date	team	site	o:team	line	total	points	o:points
20210118 	Magic 	away 	Knicks 	-1.0 	205.0 	84 	91
20210118 	Lakers 	home 	Warriors 	-8.5 	227.0 	113 	115
20210118 	Warriors 	away 	Lakers 	8.5 	227.0 	115 	113
20210118 	Nets 	home 	Bucks 	2.5 	240.0 	125 	123
20210118 	Bucks 	away 	Nets 	-2.5 	240.0 	123 	125
20210118 	Raptors 	home 	Mavericks 	-5.0 	219.5 	116 	93
20210118 	Mavericks 	away 	Raptors 	5.0 	219.5 	93 	116
20210118 	Trailblazers 	home 	Spurs 	2.0 	226.5 	104 	125
20210118 	Spurs 	away 	Trailblazers 	-2.0 	226.5 	125 	104
20210119 	Jazz 	home 	Pelicans 	-6.0 	217.5 	118 	102
20210119 	Pelicans 	away 	Jazz 	6.0 	217.5 	102 	118
20210119 	Nuggets 	home 	Thunder 	-10.0 	220.5 	119 	101
20210119 	Thunder 	away 	Nuggets 	10.0 	220.5 	101 	119
20210120 	Cavaliers 	home 	Nets 	9.0 	226.0 	147 	135
20210120 	Nets 	away 	Cavaliers 	-9.0 	226.0 	135 	147
20210120 	Clippers 	home 	Kings 	-11.0 	230.0 	115 	96
20210120 	Kings 	away 	Clippers 	11.0 	230.0 	96 	115
20210120 	Hawks 	home 	Pistons 	-6.5 	221.0 	123 	115
20210120 	Pistons 	away 	Hawks 	6.5 	221.0 	115 	123
20210120 	Pacers 	home 	Mavericks 	2.0 	220.0 	112 	124
20210120 	Mavericks 	away 	Pacers 	-2.0 	220.0 	124 	112
20210120 	Raptors 	home 	Heat 	-3.0 	220.0 	102 	111
20210120 	Heat 	away 	Raptors 	3.0 	220.0 	111 	102
20210120 	Rockets 	home 	Suns 	5.5 	218.5 	103 	109
20210120 	Suns 	away 	Rockets 	-5.5 	218.5 	109 	103
20210120 	Seventysixers 	home 	Celtics 	-5.5 	221.5 	117 	109
20210120 	Celtics 	away 	Seventysixers 	5.5 	221.5 	109 	117
20210120 	Timberwolves 	home 	Magic 	3.0 	218.0 	96 	97
20210120 	Magic 	away 	Timberwolves 	-3.0 	218.0 	97 	96
20210120 	Warriors 	home 	Spurs 	-1.5 	228.0 	121 	99
20210120 	Spurs 	away 	Warriors 	1.5 	228.0 	99 	121
20210121 	Bucks 	home 	Lakers 	-1.0 	228.0 	106 	113
20210121 	Lakers 	away 	Bucks 	1.0 	228.0 	113 	106
20210121 	Jazz 	home 	Pelicans 	-7.0 	218.0 	129 	118
20210121 	Pelicans 	away 	Jazz 	7.0 	218.0 	118 	129
20210121 	Warriors 	home 	Knicks 	-4.5 	216.0 	104 	119
20210121 	Knicks 	away 	Warriors 	4.5 	216.0 	119 	104
20210122 	Cavaliers 	home 	Nets 	6.5 	227.0 	125 	113
20210122 	Nets 	away 	Cavaliers 	-6.5 	227.0 	113 	125
20210122 	Clippers 	home 	Thunder 	-13.5 	220.5 	120 	106
20210122 	Thunder 	away 	Clippers 	13.5 	220.5 	106 	120
20210122 	Hornets 	home 	Bulls 	-3.0 	228.5 	110 	123
20210122 	Bulls 	away 	Hornets 	3.0 	228.5 	123 	110
20210122 	Kings 	home 	Knicks 	-4.0 	218.5 	103 	94
20210122 	Knicks 	away 	Kings 	4.0 	218.5 	94 	103
20210122 	Pacers 	home 	Magic 	-2.5 	217.5 	120 	118
20210122 	Magic 	away 	Pacers 	2.5 	217.5 	118 	120
20210122 	Pistons 	home 	Rockets 	-2.5 	214.5 	102 	103
20210122 	Rockets 	away 	Pistons 	2.5 	214.5 	103 	102
20210122 	Raptors 	home 	Heat 	-3.0 	219.5 	101 	81
20210122 	Heat 	away 	Raptors 	3.0 	219.5 	81 	101
20210122 	Seventysixers 	home 	Celtics 	-5.0 	222.5 	122 	110
20210122 	Celtics 	away 	Seventysixers 	5.0 	222.5 	110 	122
20210122 	Spurs 	home 	Mavericks 	2.5 	223.0 	117 	122
20210122 	Mavericks 	away 	Spurs 	-2.5 	223.0 	122 	117
20210122 	Suns 	home 	Nuggets 	-1.0 	220.0 	126 	130
20210122 	Nuggets 	away 	Suns 	1.0 	220.0 	130 	126
20210122 	Timberwolves 	home 	Hawks 	6.5 	223.5 	98 	116
20210122 	Hawks 	away 	Timberwolves 	-6.5 	223.5 	116 	98
20210123 	Bulls 	home 	Lakers 	10.0 	226.5 	90 	101
20210123 	Lakers 	away 	Bulls 	-10.0 	226.5 	101 	90
20210123 	Jazz 	home 	Warriors 	-7.5 	228.5 	127 	108
20210123 	Warriors 	away 	Jazz 	7.5 	228.5 	108 	127
20210123 	Mavericks 	home 	Rockets 	-7.0 	222.5 	108 	133
20210123 	Rockets 	away 	Mavericks 	7.0 	222.5 	133 	108
20210123 	Nets 	home 	Heat 	-7.0 	232.5 	128 	124
20210123 	Heat 	away 	Nets 	7.0 	232.5 	124 	128
20210123 	Pistons 	home 	Seventysixers 	6.5 	219.5 	110 	114
20210123 	Seventysixers 	away 	Pistons 	-6.5 	219.5 	114 	110
20210123 	Suns 	home 	Nuggets 	3.0 	219.0 	112 	120
20210123 	Nuggets 	away 	Suns 	-3.0 	219.0 	120 	112
20210123 	Timberwolves 	home 	Pelicans 	7.0 	223.5 	120 	110
20210123 	Pelicans 	away 	Timberwolves 	-7.0 	223.5 	110 	120
20210124 	Bucks 	home 	Hawks 	-9.0 	235.0 	129 	115
20210124 	Hawks 	away 	Bucks 	9.0 	235.0 	115 	129
20210124 	Celtics 	home 	Cavaliers 	-6.5 	214.5 	141 	103
20210124 	Cavaliers 	away 	Celtics 	6.5 	214.5 	103 	141
20210124 	Clippers 	home 	Thunder 	-13.0 	220.5 	108 	100
20210124 	Thunder 	away 	Clippers 	13.0 	220.5 	100 	108
20210124 	Magic 	home 	Hornets 	2.0 	214.0 	104 	107
20210124 	Hornets 	away 	Magic 	-2.0 	214.0 	107 	104
20210124 	Pacers 	home 	Raptors 	-1.0 	217.0 	102 	107
20210124 	Raptors 	away 	Pacers 	1.0 	217.0 	107 	102
20210124 	Spurs 	home 	Wizards 	-7.5 	230.5 	121 	101
20210124 	Wizards 	away 	Spurs 	7.5 	230.5 	101 	121
20210124 	Trailblazers 	home 	Knicks 	-3.5 	215.0 	116 	113
20210124 	Knicks 	away 	Trailblazers 	3.5 	215.0 	113 	116
20210125 	Bulls 	home 	Celtics 	4.0 	228.0 	103 	119
20210125 	Celtics 	away 	Bulls 	-4.0 	228.0 	119 	103
20210125 	Cavaliers 	home 	Lakers 	10.0 	214.5 	108 	115
20210125 	Lakers 	away 	Cavaliers 	-10.0 	214.5 	115 	108
20210125 	Magic 	home 	Hornets 	-2.0 	214.0 	117 	108
20210125 	Hornets 	away 	Magic 	2.0 	214.0 	108 	117
20210125 	Mavericks 	home 	Nuggets 	1.5 	223.0 	113 	117
20210125 	Nuggets 	away 	Mavericks 	-1.5 	223.0 	117 	113
20210125 	Nets 	home 	Heat 	-7.5 	235.0 	98 	85
20210125 	Heat 	away 	Nets 	7.5 	235.0 	85 	98
20210125 	Pacers 	home 	Raptors 	-3.0 	219.0 	129 	114
20210125 	Raptors 	away 	Pacers 	3.0 	219.0 	114 	129
20210125 	Pistons 	home 	Seventysixers 	5.0 	217.5 	119 	104
20210125 	Seventysixers 	away 	Pistons 	-5.0 	217.5 	104 	119
20210125 	Trailblazers 	home 	Thunder 	-4.5 	226.5 	122 	125
20210125 	Thunder 	away 	Trailblazers 	4.5 	226.5 	125 	122
20210125 	Warriors 	home 	Timberwolves 	-9.0 	226.5 	130 	108
20210125 	Timberwolves 	away 	Warriors 	9.0 	226.5 	108 	130
20210126 	Hawks 	home 	Clippers 	-5.5 	221.5 	108 	99
20210126 	Clippers 	away 	Hawks 	5.5 	221.5 	99 	108
20210126 	Jazz 	home 	Knicks 	-11.5 	211.5 	108 	94
20210126 	Knicks 	away 	Jazz 	11.5 	211.5 	94 	108
20210126 	Rockets 	home 	Wizards 	-3.5 	231.5 	107 	88
20210126 	Wizards 	away 	Rockets 	3.5 	231.5 	88 	107
20210127 	Cavaliers 	home 	Pistons 	-3.0 	216.0 	122 	107
20210127 	Pistons 	away 	Cavaliers 	3.0 	216.0 	107 	122
20210127 	Hawks 	home 	Nets 	6.0 	239.0 	128 	132
20210127 	Nets 	away 	Hawks 	-6.0 	239.0 	132 	128
20210127 	Heat 	home 	Nuggets 	6.0 	219.5 	82 	109
20210127 	Nuggets 	away 	Heat 	-6.0 	219.5 	109 	82
20210127 	Hornets 	home 	Pacers 	2.0 	221.0 	106 	116
20210127 	Pacers 	away 	Hornets 	-2.0 	221.0 	116 	106
20210127 	Jazz 	home 	Mavericks 	-4.0 	220.5 	116 	104
20210127 	Mavericks 	away 	Jazz 	4.0 	220.5 	104 	116
20210127 	Magic 	home 	Kings 	-1.0 	223.0 	107 	121
20210127 	Kings 	away 	Magic 	1.0 	223.0 	121 	107
20210127 	Pelicans 	home 	Wizards 	-8.0 	228.0 	124 	106
20210127 	Wizards 	away 	Pelicans 	8.0 	228.0 	106 	124
20210127 	Raptors 	home 	Bucks 	6.0 	224.5 	108 	115
20210127 	Bucks 	away 	Raptors 	-6.0 	224.5 	115 	108
20210127 	Seventysixers 	home 	Lakers 	3.0 	220.0 	107 	106
20210127 	Lakers 	away 	Seventysixers 	-3.0 	220.0 	106 	107
20210127 	Spurs 	home 	Celtics 	3.0 	223.0 	110 	106
20210127 	Celtics 	away 	Spurs 	-3.0 	223.0 	106 	110
20210127 	Suns 	home 	Thunder 	-5.5 	216.5 	97 	102
20210127 	Thunder 	away 	Suns 	5.5 	216.5 	102 	97
20210127 	Warriors 	home 	Timberwolves 	-9.0 	230.5 	123 	111
20210127 	Timberwolves 	away 	Warriors 	9.0 	230.5 	111 	123
20210128 	Heat 	home 	Clippers 	-4.0 	214.0 	105 	109
20210128 	Clippers 	away 	Heat 	4.0 	214.0 	109 	105
20210128 	Pistons 	home 	Lakers 	6.5 	214.0 	107 	92
20210128 	Lakers 	away 	Pistons 	-6.5 	214.0 	92 	107
20210128 	Rockets 	home 	Trailblazers 	-3.5 	228.0 	104 	101
20210128 	Trailblazers 	away 	Rockets 	3.5 	228.0 	101 	104
20210128 	Suns 	home 	Warriors 	-2.5 	219.5 	114 	93
20210128 	Warriors 	away 	Suns 	2.5 	219.5 	93 	114
20210129 	Hornets 	home 	Pacers 	3.0 	218.5 	108 	105
20210129 	Pacers 	away 	Hornets 	-3.0 	218.5 	105 	108
20210129 	Jazz 	home 	Mavericks 	-4.0 	220.5 	120 	101
20210129 	Mavericks 	away 	Jazz 	4.0 	220.5 	101 	120
20210129 	Knicks 	home 	Cavaliers 	-1.5 	204.5 	102 	81
20210129 	Cavaliers 	away 	Knicks 	1.5 	204.5 	81 	102
20210129 	Magic 	home 	Clippers 	6.5 	213.0 	90 	116
20210129 	Clippers 	away 	Magic 	-6.5 	213.0 	116 	90
20210129 	Pelicans 	home 	Bucks 	7.0 	231.5 	131 	126
20210129 	Bucks 	away 	Pelicans 	-7.0 	231.5 	126 	131
20210129 	Raptors 	home 	Kings 	-5.0 	229.5 	124 	126
20210129 	Kings 	away 	Raptors 	5.0 	229.5 	126 	124
20210129 	Spurs 	home 	Nuggets 	3.0 	224.0 	119 	109
20210129 	Nuggets 	away 	Spurs 	-3.0 	224.0 	109 	119
20210129 	Thunder 	home 	Nets 	9.5 	231.0 	125 	147
20210129 	Nets 	away 	Thunder 	-9.5 	231.0 	147 	125
20210129 	Timberwolves 	home 	Seventysixers 	9.5 	224.0 	94 	118
20210129 	Seventysixers 	away 	Timberwolves 	-9.5 	224.0 	118 	94
20210129 	Wizards 	home 	Hawks 	5.5 	231.5 	100 	116
20210129 	Hawks 	away 	Wizards 	-5.5 	231.5 	116 	100
20210130 	Bulls 	home 	Trailblazers 	-1.5 	233.5 	122 	123
20210130 	Trailblazers 	away 	Bulls 	1.5 	233.5 	123 	122
20210130 	Celtics 	home 	Lakers 	1.5 	218.5 	95 	96
20210130 	Lakers 	away 	Celtics 	-1.5 	218.5 	96 	95
20210130 	Heat 	home 	Kings 	-4.5 	223.0 	105 	104
20210130 	Kings 	away 	Heat 	4.5 	223.0 	104 	105
20210130 	Hornets 	home 	Bucks 	7.0 	230.5 	126 	114
20210130 	Bucks 	away 	Hornets 	-7.0 	230.5 	114 	126
20210130 	Mavericks 	home 	Suns 	1.0 	216.0 	105 	111
20210130 	Suns 	away 	Mavericks 	-1.0 	216.0 	111 	105
20210130 	Pelicans 	home 	Rockets 	1.0 	223.0 	112 	126
20210130 	Rockets 	away 	Pelicans 	-1.0 	223.0 	126 	112
20210130 	Spurs 	home 	Grizzlies 	-3.5 	222.0 	112 	129
20210130 	Grizzlies 	away 	Spurs 	3.5 	222.0 	129 	112
20210130 	Warriors 	home 	Pistons 	-5.5 	223.5 	118 	91
20210130 	Pistons 	away 	Warriors 	5.5 	223.5 	91 	118
20210131 	Knicks 	home 	Clippers 	9.5 	212.0 	115 	129
20210131 	Clippers 	away 	Knicks 	-9.5 	212.0 	129 	115
20210131 	Nuggets 	home 	Jazz 	-1.0 	221.0 	128 	117
20210131 	Jazz 	away 	Nuggets 	1.0 	221.0 	117 	128
20210131 	Pacers 	home 	Seventysixers 	2.0 	224.5 	110 	119
20210131 	Seventysixers 	away 	Pacers 	-2.0 	224.5 	119 	110
20210131 	Raptors 	home 	Magic 	-5.5 	217.0 	115 	102
20210131 	Magic 	away 	Raptors 	5.5 	217.0 	102 	115
20210131 	Timberwolves 	home 	Cavaliers 	2.5 	218.0 	109 	104
20210131 	Cavaliers 	away 	Timberwolves 	-2.5 	218.0 	104 	109
20210131 	Wizards 	home 	Nets 	5.5 	245.5 	149 	146
20210131 	Nets 	away 	Wizards 	-5.5 	245.5 	146 	149
20210201 	Bucks 	home 	Trailblazers 	-10.0 	235.5 	134 	106
20210201 	Trailblazers 	away 	Bucks 	10.0 	235.5 	106 	134
20210201 	Bulls 	home 	Knicks 	-4.0 	217.5 	110 	102
20210201 	Knicks 	away 	Bulls 	4.0 	217.5 	102 	110
20210201 	Cavaliers 	home 	Timberwolves 	-3.5 	218.0 	100 	98
20210201 	Timberwolves 	away 	Cavaliers 	3.5 	218.0 	98 	100
20210201 	Hawks 	home 	Lakers 	7.0 	218.5 	99 	107
20210201 	Lakers 	away 	Hawks 	-7.0 	218.5 	107 	99
20210201 	Heat 	home 	Hornets 	-6.5 	218.0 	121 	129
20210201 	Hornets 	away 	Heat 	6.5 	218.0 	129 	121
20210201 	Mavericks 	home 	Suns 	-1.5 	217.5 	108 	109
20210201 	Suns 	away 	Mavericks 	1.5 	217.5 	109 	108
20210201 	Pelicans 	home 	Kings 	-2.5 	233.0 	109 	118
20210201 	Kings 	away 	Pelicans 	2.5 	233.0 	118 	109
20210201 	Spurs 	home 	Grizzlies 	-3.5 	222.0 	102 	133
20210201 	Grizzlies 	away 	Spurs 	3.5 	222.0 	133 	102
20210201 	Thunder 	home 	Rockets 	5.0 	224.5 	106 	136
20210201 	Rockets 	away 	Thunder 	-5.0 	224.5 	136 	106
20210202 	Jazz 	home 	Pistons 	-12.5 	220.5 	117 	105
20210202 	Pistons 	away 	Jazz 	12.5 	220.5 	105 	117
20210202 	Magic 	home 	Raptors 	6.5 	216.0 	108 	123
20210202 	Raptors 	away 	Magic 	-6.5 	216.0 	123 	108
20210202 	Nets 	home 	Clippers 	-1.0 	243.5 	124 	120
20210202 	Clippers 	away 	Nets 	1.0 	243.5 	120 	124
20210202 	Pacers 	home 	Grizzlies 	-6.0 	224.0 	134 	116
20210202 	Grizzlies 	away 	Pacers 	6.0 	224.0 	116 	134
20210202 	Warriors 	home 	Celtics 	2.5 	224.5 	107 	111
20210202 	Celtics 	away 	Warriors 	-2.5 	224.5 	111 	107
20210202 	Wizards 	home 	Trailblazers 	-2.0 	242.5 	121 	132
20210202 	Trailblazers 	away 	Wizards 	2.0 	242.5 	132 	121
20210203 	Bucks 	home 	Pacers 	-9.0 	233.0 	130 	110
20210203 	Pacers 	away 	Bucks 	9.0 	233.0 	110 	130
20210203 	Bulls 	home 	Knicks 	-2.0 	216.0 	103 	107
20210203 	Knicks 	away 	Bulls 	2.0 	216.0 	107 	103
20210203 	Cavaliers 	home 	Clippers 	9.0 	219.0 	99 	121
20210203 	Clippers 	away 	Cavaliers 	-9.0 	219.0 	121 	99
20210203 	Hawks 	home 	Mavericks 	2.0 	224.5 	116 	122
20210203 	Mavericks 	away 	Hawks 	-2.0 	224.5 	122 	116
20210203 	Heat 	home 	Wizards 	-8.0 	227.5 	100 	103
20210203 	Wizards 	away 	Heat 	8.0 	227.5 	103 	100
20210203 	Hornets 	home 	Seventysixers 	7.5 	225.0 	111 	118
20210203 	Seventysixers 	away 	Hornets 	-7.5 	225.0 	118 	111
20210203 	Kings 	home 	Celtics 	0.0 	226.5 	116 	111
20210203 	Celtics 	away 	Kings 	0.0 	226.5 	111 	116
20210203 	Pelicans 	home 	Suns 	2.0 	223.5 	123 	101
20210203 	Suns 	away 	Pelicans 	-2.0 	223.5 	101 	123
20210203 	Spurs 	home 	Timberwolves 	-7.5 	223.5 	111 	108
20210203 	Timberwolves 	away 	Spurs 	7.5 	223.5 	108 	111
20210203 	Thunder 	home 	Rockets 	5.0 	221.5 	104 	87
20210203 	Rockets 	away 	Thunder 	-5.0 	221.5 	87 	104
20210204 	Grizzlies 	home 	Rockets 	-1.5 	223.5 	103 	115
20210204 	Rockets 	away 	Grizzlies 	1.5 	223.5 	115 	103
20210204 	Hawks 	home 	Jazz 	8.5 	221.0 	91 	112
20210204 	Jazz 	away 	Hawks 	-8.5 	221.0 	112 	91
20210204 	Lakers 	home 	Nuggets 	-5.5 	217.0 	114 	93
20210204 	Nuggets 	away 	Lakers 	5.5 	217.0 	93 	114
20210204 	Mavericks 	home 	Warriors 	-2.5 	230.0 	116 	147
20210204 	Warriors 	away 	Mavericks 	2.5 	230.0 	147 	116
20210204 	Seventysixers 	home 	Trailblazers 	-8.5 	227.0 	105 	121
20210204 	Trailblazers 	away 	Seventysixers 	8.5 	227.0 	121 	105
20210205 	Cavaliers 	home 	Bucks 	10.5 	227.5 	105 	123
20210205 	Bucks 	away 	Cavaliers 	-10.5 	227.5 	123 	105
20210205 	Clippers 	home 	Celtics 	-5.0 	221.0 	115 	119
20210205 	Celtics 	away 	Clippers 	5.0 	221.0 	119 	115
20210205 	Heat 	home 	Wizards 	-7.0 	228.5 	122 	95
20210205 	Wizards 	away 	Heat 	7.0 	228.5 	95 	122
20210205 	Hornets 	home 	Jazz 	8.5 	225.0 	121 	138
20210205 	Jazz 	away 	Hornets 	-8.5 	225.0 	138 	121
20210205 	Magic 	home 	Bulls 	2.0 	224.5 	123 	119
20210205 	Bulls 	away 	Magic 	-2.0 	224.5 	119 	123
20210205 	Nets 	home 	Raptors 	-4.5 	239.5 	117 	123
20210205 	Raptors 	away 	Nets 	4.5 	239.5 	123 	117
20210205 	Pacers 	home 	Pelicans 	-1.0 	227.0 	113 	114
20210205 	Pelicans 	away 	Pacers 	1.0 	227.0 	114 	113
20210205 	Suns 	home 	Pistons 	-8.5 	212.5 	109 	92
20210205 	Pistons 	away 	Suns 	8.5 	212.5 	92 	109
20210205 	Thunder 	home 	Timberwolves 	1.5 	219.0 	103 	106
20210205 	Timberwolves 	away 	Thunder 	-1.5 	219.0 	106 	103
20210206 	Cavaliers 	home 	Bucks 	10.5 	227.0 	99 	124
20210206 	Bucks 	away 	Cavaliers 	-10.5 	227.0 	124 	99
20210206 	Hawks 	home 	Raptors 	1.0 	223.5 	132 	121
20210206 	Raptors 	away 	Hawks 	-1.0 	223.5 	121 	132
20210206 	Kings 	home 	Nuggets 	2.0 	229.5 	119 	114
20210206 	Nuggets 	away 	Kings 	-2.0 	229.5 	114 	119
20210206 	Knicks 	home 	Trailblazers 	0.0 	215.5 	110 	99
20210206 	Trailblazers 	away 	Knicks 	0.0 	215.5 	99 	110
20210206 	Lakers 	home 	Pistons 	-13.0 	217.5 	135 	129
20210206 	Pistons 	away 	Lakers 	13.0 	217.5 	129 	135
20210206 	Magic 	home 	Bulls 	2.5 	224.5 	92 	118
20210206 	Bulls 	away 	Magic 	-2.5 	224.5 	118 	92
20210206 	Mavericks 	home 	Warriors 	-4.0 	232.5 	134 	132
20210206 	Warriors 	away 	Mavericks 	4.0 	232.5 	132 	134
20210206 	Pelicans 	home 	Grizzlies 	-1.5 	226.5 	118 	109
20210206 	Grizzlies 	away 	Pelicans 	1.5 	226.5 	109 	118
20210206 	Rockets 	home 	Spurs 	0.0 	223.0 	106 	111
20210206 	Spurs 	away 	Rockets 	0.0 	223.0 	111 	106
20210206 	Seventysixers 	home 	Nets 	-4.5 	233.5 	124 	108
20210206 	Nets 	away 	Seventysixers 	4.5 	233.5 	108 	124
20210206 	Thunder 	home 	Timberwolves 	-1.5 	220.0 	120 	118
20210206 	Timberwolves 	away 	Thunder 	1.5 	220.0 	118 	120
20210207 	Clippers 	home 	Kings 	-8.0 	228.0 	110 	113
20210207 	Kings 	away 	Clippers 	8.0 	228.0 	113 	110
20210207 	Knicks 	home 	Heat 	5.5 	211.5 	103 	109
20210207 	Heat 	away 	Knicks 	-5.5 	211.5 	109 	103
20210207 	Pacers 	home 	Jazz 	5.0 	224.5 	95 	103
20210207 	Jazz 	away 	Pacers 	-5.0 	224.5 	103 	95
20210207 	Suns 	home 	Celtics 	-3.5 	215.0 	100 	91
20210207 	Celtics 	away 	Suns 	3.5 	215.0 	91 	100
20210207 	Hornets 	home 	Wizards 	1.0 	235.5 	119 	97
20210207 	Wizards 	away 	Hornets 	-1.0 	235.5 	97 	119
20210208 	Bulls 	home 	Wizards 	-2.5 	236.5 	101 	105
20210208 	Wizards 	away 	Bulls 	2.5 	236.5 	105 	101
20210208 	Grizzlies 	home 	Raptors 	2.5 	224.5 	113 	128
20210208 	Raptors 	away 	Grizzlies 	-2.5 	224.5 	128 	113
20210208 	Hornets 	home 	Rockets 	0.0 	219.5 	119 	94
20210208 	Rockets 	away 	Hornets 	0.0 	219.5 	94 	119
20210208 	Lakers 	home 	Thunder 	-9.5 	218.5 	119 	112
20210208 	Thunder 	away 	Lakers 	9.5 	218.5 	112 	119
20210208 	Mavericks 	home 	Timberwolves 	-8.5 	228.0 	127 	122
20210208 	Timberwolves 	away 	Mavericks 	8.5 	228.0 	122 	127
20210208 	Nuggets 	home 	Bucks 	4.5 	233.5 	112 	125
20210208 	Bucks 	away 	Nuggets 	-4.5 	233.5 	125 	112
20210208 	Spurs 	home 	Warriors 	-1.5 	232.5 	105 	100
20210208 	Warriors 	away 	Spurs 	1.5 	232.5 	100 	105
20210208 	Suns 	home 	Cavaliers 	-6.5 	216.5 	119 	113
20210208 	Cavaliers 	away 	Suns 	6.5 	216.5 	113 	119
20210209 	Heat 	home 	Knicks 	-6.0 	207.0 	98 	96
20210209 	Knicks 	away 	Heat 	6.0 	207.0 	96 	98
20210209 	Jazz 	home 	Celtics 	-6.0 	222.0 	122 	108
20210209 	Celtics 	away 	Jazz 	6.0 	222.0 	108 	122
20210209 	Kings 	home 	Seventysixers 	5.0 	230.5 	111 	119
20210209 	Seventysixers 	away 	Kings 	-5.0 	230.5 	119 	111
20210209 	Pelicans 	home 	Rockets 	-6.5 	226.5 	130 	101
20210209 	Rockets 	away 	Pelicans 	6.5 	226.5 	101 	130
20210209 	Pistons 	home 	Nets 	6.0 	232.5 	122 	111
20210209 	Nets 	away 	Pistons 	-6.0 	232.5 	111 	122
20210209 	Spurs 	home 	Warriors 	1.5 	230.5 	91 	114
20210209 	Warriors 	away 	Spurs 	-1.5 	230.5 	114 	91
20210209 	Trailblazers 	home 	Magic 	-6.0 	219.5 	106 	97
20210209 	Magic 	away 	Trailblazers 	6.0 	219.5 	97 	106
20210210 	Bulls 	home 	Pelicans 	2.5 	231.0 	129 	116
20210210 	Pelicans 	away 	Bulls 	-2.5 	231.0 	116 	129
20210210 	Grizzlies 	home 	Hornets 	-4.0 	226.0 	130 	114
20210210 	Hornets 	away 	Grizzlies 	4.0 	226.0 	114 	130
20210210 	Lakers 	home 	Thunder 	-11.0 	218.5 	114 	113
20210210 	Thunder 	away 	Lakers 	11.0 	218.5 	113 	114
20210210 	Mavericks 	home 	Hawks 	-3.5 	233.5 	118 	117
20210210 	Hawks 	away 	Mavericks 	3.5 	233.5 	117 	118
20210210 	Nets 	home 	Pacers 	-2.5 	234.0 	104 	94
20210210 	Pacers 	away 	Nets 	2.5 	234.0 	94 	104
20210210 	Nuggets 	home 	Cavaliers 	-9.5 	224.0 	133 	95
20210210 	Cavaliers 	away 	Nuggets 	9.5 	224.0 	95 	133
20210210 	Suns 	home 	Bucks 	4.0 	226.5 	125 	124
20210210 	Bucks 	away 	Suns 	-4.0 	226.5 	124 	125
20210210 	Timberwolves 	home 	Clippers 	8.5 	225.0 	112 	119
20210210 	Clippers 	away 	Timberwolves 	-8.5 	225.0 	119 	112
20210210 	Wizards 	home 	Raptors 	5.5 	235.0 	115 	137
20210210 	Raptors 	away 	Wizards 	-5.5 	235.0 	137 	115
20210211 	Pistons 	home 	Pacers 	4.0 	215.0 	95 	111
20210211 	Pacers 	away 	Pistons 	-4.0 	215.0 	111 	95
20210211 	Rockets 	home 	Heat 	2.5 	215.0 	94 	101
20210211 	Heat 	away 	Rockets 	-2.5 	215.0 	101 	94
20210211 	Trailblazers 	home 	Seventysixers 	5.5 	229.5 	118 	114
20210211 	Seventysixers 	away 	Trailblazers 	-5.5 	229.5 	114 	118
20210211 	Warriors 	home 	Magic 	-7.5 	221.5 	111 	105
20210211 	Magic 	away 	Warriors 	7.5 	221.5 	105 	111
20210211 	Celtics 	home 	Raptors 	-3.5 	222.5 	120 	106
20210211 	Raptors 	away 	Celtics 	3.5 	222.5 	106 	120
20210212 	Bulls 	home 	Clippers 	7.5 	228.5 	106 	125
20210212 	Clippers 	away 	Bulls 	-7.5 	228.5 	125 	106
20210212 	Hawks 	home 	Spurs 	-1.5 	228.0 	114 	125
20210212 	Spurs 	away 	Hawks 	1.5 	228.0 	125 	114
20210212 	Hornets 	home 	Timberwolves 	-4.0 	230.0 	120 	114
20210212 	Timberwolves 	away 	Hornets 	4.0 	230.0 	114 	120
20210212 	Jazz 	home 	Bucks 	-2.5 	234.5 	129 	115
20210212 	Bucks 	away 	Jazz 	2.5 	234.5 	115 	129
20210212 	Kings 	home 	Magic 	-6.5 	223.5 	112 	123
20210212 	Magic 	away 	Kings 	6.5 	223.5 	123 	112
20210212 	Lakers 	home 	Grizzlies 	-8.5 	220.0 	115 	105
20210212 	Grizzlies 	away 	Lakers 	8.5 	220.0 	105 	115
20210212 	Mavericks 	home 	Pelicans 	-3.0 	233.5 	143 	130
20210212 	Pelicans 	away 	Mavericks 	3.0 	233.5 	130 	143
20210212 	Nuggets 	home 	Thunder 	-11.0 	221.5 	97 	95
20210212 	Thunder 	away 	Nuggets 	11.0 	221.5 	95 	97
20210212 	Trailblazers 	home 	Cavaliers 	-4.5 	222.5 	129 	110
20210212 	Cavaliers 	away 	Trailblazers 	4.5 	222.5 	110 	129
20210212 	Wizards 	home 	Knicks 	3.0 	218.0 	91 	109
20210212 	Knicks 	away 	Wizards 	-3.0 	218.0 	109 	91
20210212 	Celtics 	home 	Pistons 	-7.5 	210.5 	102 	108
20210212 	Pistons 	away 	Celtics 	7.5 	210.5 	108 	102
20210213 	Hawks 	home 	Pacers 	1.5 	225.0 	113 	125
20210213 	Pacers 	away 	Hawks 	-1.5 	225.0 	125 	113
20210213 	Jazz 	home 	Heat 	-7.0 	215.0 	112 	94
20210213 	Heat 	away 	Jazz 	7.0 	215.0 	94 	112
20210213 	Knicks 	home 	Rockets 	0.0 	213.0 	121 	99
20210213 	Rockets 	away 	Knicks 	0.0 	213.0 	99 	121
20210213 	Suns 	home 	Seventysixers 	-1.5 	226.0 	120 	111
