date	team	site	o:team	line	total	points	o:points
20190206 	Suns 	away 	Jazz 	15.5 	217.0 	88 	116
20190206 	Kings 	home 	Rockets 	4.0 	233.5 	101 	127
20190206 	Rockets 	away 	Kings 	-4.0 	233.5 	127 	101
20190206 	Mavericks 	home 	Hornets 	-5.5 	215.0 	99 	93
20190206 	Hornets 	away 	Mavericks 	5.5 	215.0 	93 	99
20190206 	Nets 	home 	Nuggets 	2.0 	227.0 	135 	130
20190206 	Nuggets 	away 	Nets 	-2.0 	227.0 	130 	135
20190206 	Warriors 	home 	Spurs 	-15.5 	233.0 	141 	102
20190206 	Spurs 	away 	Warriors 	15.5 	233.0 	102 	141
20190207 	Celtics 	home 	Lakers 	-8.5 	227.0 	128 	129
20190207 	Lakers 	away 	Celtics 	8.5 	227.0 	129 	128
20190207 	Hawks 	home 	Raptors 	9.0 	232.5 	101 	119
20190207 	Raptors 	away 	Hawks 	-9.0 	232.5 	119 	101
20190207 	Magic 	home 	Timberwolves 	-3.5 	217.0 	122 	112
20190207 	Timberwolves 	away 	Magic 	3.5 	217.0 	112 	122
20190207 	Pacers 	home 	Clippers 	-6.5 	217.0 	116 	92
20190207 	Clippers 	away 	Pacers 	6.5 	217.0 	92 	116
20190207 	Thunder 	home 	Grizzlies 	-14.0 	212.5 	117 	95
20190207 	Grizzlies 	away 	Thunder 	14.0 	212.5 	95 	117
20190207 	Trailblazers 	home 	Spurs 	-6.0 	228.0 	127 	118
20190207 	Spurs 	away 	Trailblazers 	6.0 	228.0 	118 	127
20190208 	Kings 	home 	Heat 	-3.0 	217.0 	102 	96
20190208 	Heat 	away 	Kings 	3.0 	217.0 	96 	102
20190208 	Mavericks 	home 	Bucks 	8.0 	226.0 	107 	122
20190208 	Bucks 	away 	Mavericks 	-8.0 	226.0 	122 	107
20190208 	Nets 	home 	Bulls 	-8.5 	224.5 	106 	125
20190208 	Bulls 	away 	Nets 	8.5 	224.5 	125 	106
20190208 	Pelicans 	home 	Timberwolves 	-6.0 	233.0 	122 	117
20190208 	Timberwolves 	away 	Pelicans 	6.0 	233.0 	117 	122
20190208 	Pistons 	home 	Knicks 	-8.5 	206.5 	120 	103
20190208 	Knicks 	away 	Pistons 	8.5 	206.5 	103 	120
20190208 	Seventysixers 	home 	Nuggets 	-6.0 	229.5 	117 	110
20190208 	Nuggets 	away 	Seventysixers 	6.0 	229.5 	110 	117
20190208 	Suns 	home 	Warriors 	15.5 	229.5 	107 	117
20190208 	Warriors 	away 	Suns 	-15.5 	229.5 	117 	107
20190208 	Wizards 	home 	Cavaliers 	-10.0 	221.5 	119 	106
20190208 	Cavaliers 	away 	Wizards 	10.0 	221.5 	106 	119
20190209 	Bucks 	home 	Magic 	-6.5 	219.5 	83 	103
20190209 	Magic 	away 	Bucks 	6.5 	219.5 	103 	83
20190209 	Bulls 	home 	Wizards 	2.5 	226.5 	125 	134
20190209 	Wizards 	away 	Bulls 	-2.5 	226.5 	134 	125
20190209 	Celtics 	home 	Clippers 	-11.5 	228.5 	112 	123
20190209 	Clippers 	away 	Celtics 	11.5 	228.5 	123 	112
20190209 	Grizzlies 	home 	Pelicans 	-3.0 	212.0 	99 	90
20190209 	Pelicans 	away 	Grizzlies 	3.0 	212.0 	90 	99
20190209 	Hawks 	home 	Hornets 	3.0 	230.0 	120 	129
20190209 	Hornets 	away 	Hawks 	-3.0 	230.0 	129 	120
20190209 	Jazz 	home 	Spurs 	-8.0 	221.5 	125 	105
20190209 	Spurs 	away 	Jazz 	8.0 	221.5 	105 	125
20190209 	Knicks 	home 	Raptors 	11.5 	215.5 	99 	104
20190209 	Raptors 	away 	Knicks 	-11.5 	215.5 	104 	99
20190209 	Pacers 	home 	Cavaliers 	-14.5 	210.0 	105 	90
20190209 	Cavaliers 	away 	Pacers 	14.5 	210.0 	90 	105
20190209 	Rockets 	home 	Thunder 	-1.5 	235.5 	112 	117
20190209 	Thunder 	away 	Rockets 	1.5 	235.5 	117 	112
20190210 	Hawks 	home 	Magic 	1.0 	225.0 	108 	124
20190210 	Magic 	away 	Hawks 	-1.0 	225.0 	124 	108
20190210 	Kings 	home 	Suns 	-9.5 	227.0 	117 	104
20190210 	Suns 	away 	Kings 	9.5 	227.0 	104 	117
20190210 	Mavericks 	home 	Trailblazers 	3.0 	219.5 	102 	101
20190210 	Trailblazers 	away 	Mavericks 	-3.0 	219.5 	101 	102
20190210 	Seventysixers 	home 	Lakers 	-7.0 	235.0 	143 	120
20190210 	Lakers 	away 	Seventysixers 	7.0 	235.0 	120 	143
20190210 	Warriors 	home 	Heat 	-14.0 	222.0 	120 	118
20190210 	Heat 	away 	Warriors 	14.0 	222.0 	118 	120
20190211 	Bulls 	home 	Bucks 	12.0 	226.0 	99 	112
20190211 	Bucks 	away 	Bulls 	-12.0 	226.0 	112 	99
20190211 	Cavaliers 	home 	Knicks 	-1.5 	210.0 	107 	104
20190211 	Knicks 	away 	Cavaliers 	1.5 	210.0 	104 	107
20190211 	Nuggets 	home 	Heat 	-10.5 	212.0 	103 	87
20190211 	Heat 	away 	Nuggets 	10.5 	212.0 	87 	103
20190211 	Pacers 	home 	Hornets 	-5.5 	214.0 	99 	90
20190211 	Hornets 	away 	Pacers 	5.5 	214.0 	90 	99
20190211 	Pistons 	home 	Wizards 	-6.0 	225.0 	121 	112
20190211 	Wizards 	away 	Pistons 	6.0 	225.0 	112 	121
20190211 	Raptors 	home 	Nets 	-10.0 	228.0 	127 	125
20190211 	Nets 	away 	Raptors 	10.0 	228.0 	125 	127
20190211 	Rockets 	home 	Mavericks 	-10.5 	223.0 	120 	104
20190211 	Mavericks 	away 	Rockets 	10.5 	223.0 	104 	120
20190211 	Thunder 	home 	Trailblazers 	-6.5 	231.0 	120 	111
20190211 	Trailblazers 	away 	Thunder 	6.5 	231.0 	111 	120
20190211 	Timberwolves 	home 	Clippers 	-4.5 	232.0 	130 	120
20190211 	Clippers 	away 	Timberwolves 	4.5 	232.0 	120 	130
20190212 	Grizzlies 	home 	Spurs 	4.5 	209.0 	107 	108
20190212 	Spurs 	away 	Grizzlies 	-4.5 	209.0 	108 	107
20190212 	Hawks 	home 	Lakers 	5.0 	236.5 	117 	113
20190212 	Lakers 	away 	Hawks 	-5.0 	236.5 	113 	117
20190212 	Pelicans 	home 	Magic 	-4.5 	223.0 	88 	118
20190212 	Magic 	away 	Pelicans 	4.5 	223.0 	118 	88
20190212 	Seventysixers 	home 	Celtics 	-5.5 	225.0 	109 	112
20190212 	Celtics 	away 	Seventysixers 	5.5 	225.0 	112 	109
20190212 	Warriors 	home 	Jazz 	-8.5 	227.0 	115 	108
20190212 	Jazz 	away 	Warriors 	8.5 	227.0 	108 	115
20190213 	Bulls 	home 	Grizzlies 	-2.5 	208.5 	122 	110
20190213 	Grizzlies 	away 	Bulls 	2.5 	208.5 	110 	122
20190213 	Cavaliers 	home 	Nets 	8.0 	225.0 	139 	148
20190213 	Nets 	away 	Cavaliers 	-8.0 	225.0 	148 	139
20190213 	Celtics 	home 	Pistons 	-5.0 	211.5 	118 	110
20190213 	Pistons 	away 	Celtics 	5.0 	211.5 	110 	118
20190213 	Clippers 	home 	Suns 	-9.0 	232.0 	134 	107
20190213 	Suns 	away 	Clippers 	9.0 	232.0 	107 	134
20190213 	Knicks 	home 	Seventysixers 	10.0 	222.5 	111 	126
20190213 	Seventysixers 	away 	Knicks 	-10.0 	222.5 	126 	111
20190213 	Mavericks 	home 	Heat 	-2.5 	208.0 	101 	112
20190213 	Heat 	away 	Mavericks 	2.5 	208.0 	112 	101
20190213 	Nuggets 	home 	Kings 	-7.0 	232.0 	120 	118
20190213 	Kings 	away 	Nuggets 	7.0 	232.0 	118 	120
20190213 	Pacers 	home 	Bucks 	4.5 	218.0 	97 	106
20190213 	Bucks 	away 	Pacers 	-4.5 	218.0 	106 	97
20190213 	Raptors 	home 	Wizards 	-9.5 	233.0 	129 	120
20190213 	Wizards 	away 	Raptors 	9.5 	233.0 	120 	129
20190213 	Timberwolves 	home 	Rockets 	3.0 	232.0 	121 	111
20190213 	Rockets 	away 	Timberwolves 	-3.0 	232.0 	111 	121
20190213 	Trailblazers 	home 	Warriors 	2.5 	235.0 	129 	107
20190213 	Warriors 	away 	Trailblazers 	-2.5 	235.0 	107 	129
20190214 	Hawks 	home 	Knicks 	-7.5 	224.0 	91 	106
20190214 	Knicks 	away 	Hawks 	7.5 	224.0 	106 	91
20190214 	Magic 	home 	Hornets 	-4.0 	215.5 	127 	89
20190214 	Hornets 	away 	Magic 	4.0 	215.5 	89 	127
20190214 	Pelicans 	home 	Thunder 	3.5 	238.0 	131 	122
20190214 	Thunder 	away 	Pelicans 	-3.5 	238.0 	122 	131
20190221 	Bucks 	home 	Celtics 	-5.5 	227.0 	98 	97
20190221 	Celtics 	away 	Bucks 	5.5 	227.0 	97 	98
20190221 	Cavaliers 	home 	Suns 	-1.0 	218.0 	111 	98
20190221 	Suns 	away 	Cavaliers 	1.0 	218.0 	98 	111
20190221 	Lakers 	home 	Rockets 	1.0 	232.5 	111 	106
20190221 	Rockets 	away 	Lakers 	-1.0 	232.5 	106 	111
20190221 	Nets 	home 	Trailblazers 	2.5 	230.5 	99 	113
20190221 	Trailblazers 	away 	Nets 	-2.5 	230.5 	113 	99
20190221 	Seventysixers 	home 	Heat 	-5.5 	219.0 	106 	102
20190221 	Heat 	away 	Seventysixers 	5.5 	219.0 	102 	106
20190221 	Warriors 	home 	Kings 	-11.5 	240.0 	125 	123
20190221 	Kings 	away 	Warriors 	11.5 	240.0 	123 	125
20190222 	Grizzlies 	home 	Clippers 	3.0 	216.5 	106 	112
20190222 	Clippers 	away 	Grizzlies 	-3.0 	216.5 	112 	106
20190222 	Hawks 	home 	Pistons 	3.5 	223.5 	122 	125
20190222 	Pistons 	away 	Hawks 	-3.5 	223.5 	125 	122
20190222 	Hornets 	home 	Wizards 	-5.0 	232.0 	123 	110
20190222 	Wizards 	away 	Hornets 	5.0 	232.0 	110 	123
20190222 	Knicks 	home 	Timberwolves 	7.0 	219.5 	104 	115
20190222 	Timberwolves 	away 	Knicks 	-7.0 	219.5 	115 	104
20190222 	Magic 	home 	Bulls 	-8.0 	217.5 	109 	110
20190222 	Bulls 	away 	Magic 	8.0 	217.5 	110 	109
20190222 	Mavericks 	home 	Nuggets 	6.5 	219.5 	104 	114
20190222 	Nuggets 	away 	Mavericks 	-6.5 	219.5 	114 	104
20190222 	Pacers 	home 	Pelicans 	-6.5 	223.0 	126 	111
20190222 	Pelicans 	away 	Pacers 	6.5 	223.0 	111 	126
20190222 	Raptors 	home 	Spurs 	-7.5 	231.0 	120 	117
20190222 	Spurs 	away 	Raptors 	7.5 	231.0 	117 	120
20190222 	Thunder 	home 	Jazz 	-4.0 	227.0 	148 	147
20190222 	Jazz 	away 	Thunder 	4.0 	227.0 	147 	148
20190223 	Bucks 	home 	Timberwolves 	-12.5 	229.5 	140 	128
20190223 	Timberwolves 	away 	Bucks 	12.5 	229.5 	128 	140
20190223 	Bulls 	home 	Celtics 	10.0 	221.0 	126 	116
20190223 	Celtics 	away 	Bulls 	-10.0 	221.0 	116 	126
20190223 	Cavaliers 	home 	Grizzlies 	-2.5 	209.0 	112 	107
20190223 	Grizzlies 	away 	Cavaliers 	2.5 	209.0 	107 	112
20190223 	Hawks 	home 	Suns 	-3.0 	233.0 	120 	112
20190223 	Suns 	away 	Hawks 	3.0 	233.0 	112 	120
20190223 	Heat 	home 	Pistons 	-3.5 	209.5 	96 	119
20190223 	Pistons 	away 	Heat 	3.5 	209.5 	119 	96
20190223 	Hornets 	home 	Nets 	-3.0 	228.0 	115 	117
20190223 	Nets 	away 	Hornets 	3.0 	228.0 	117 	115
20190223 	Jazz 	home 	Mavericks 	-11.5 	214.5 	125 	109
20190223 	Mavericks 	away 	Jazz 	11.5 	214.5 	109 	125
20190223 	Pelicans 	home 	Lakers 	4.5 	234.0 	128 	115
20190223 	Lakers 	away 	Pelicans 	-4.5 	234.0 	115 	128
20190223 	Seventysixers 	home 	Trailblazers 	-2.0 	230.0 	115 	130
20190223 	Trailblazers 	away 	Seventysixers 	2.0 	230.0 	130 	115
20190223 	Thunder 	home 	Kings 	-5.5 	238.5 	116 	119
20190223 	Kings 	away 	Thunder 	5.5 	238.5 	119 	116
20190223 	Warriors 	home 	Rockets 	-10.0 	233.5 	112 	118
20190223 	Rockets 	away 	Warriors 	10.0 	233.5 	118 	112
20190223 	Wizards 	home 	Pacers 	1.0 	226.0 	112 	119
20190223 	Pacers 	away 	Wizards 	-1.0 	226.0 	119 	112
20190224 	Knicks 	home 	Spurs 	7.5 	223.0 	130 	118
20190224 	Spurs 	away 	Knicks 	-7.5 	223.0 	118 	130
20190224 	Nuggets 	home 	Clippers 	-10.0 	228.5 	123 	96
20190224 	Clippers 	away 	Nuggets 	10.0 	228.5 	96 	123
20190224 	Raptors 	home 	Magic 	-7.0 	216.5 	98 	113
20190224 	Magic 	away 	Raptors 	7.0 	216.5 	113 	98
20190225 	Bulls 	home 	Bucks 	10.0 	224.5 	106 	117
20190225 	Bucks 	away 	Bulls 	-10.0 	224.5 	117 	106
20190225 	Cavaliers 	home 	Trailblazers 	9.5 	225.0 	110 	123
20190225 	Trailblazers 	away 	Cavaliers 	-9.5 	225.0 	123 	110
20190225 	Clippers 	home 	Mavericks 	-5.5 	229.0 	121 	112
20190225 	Mavericks 	away 	Clippers 	5.5 	229.0 	112 	121
20190225 	Grizzlies 	home 	Lakers 	4.5 	220.5 	110 	105
20190225 	Lakers 	away 	Grizzlies 	-4.5 	220.5 	105 	110
20190225 	Heat 	home 	Suns 	-8.5 	217.0 	121 	124
20190225 	Suns 	away 	Heat 	8.5 	217.0 	124 	121
20190225 	Hornets 	home 	Warriors 	8.5 	232.5 	110 	121
20190225 	Warriors 	away 	Hornets 	-8.5 	232.5 	121 	110
20190225 	Nets 	home 	Spurs 	-2.0 	231.0 	101 	85
20190225 	Spurs 	away 	Nets 	2.0 	231.0 	85 	101
20190225 	Pelicans 	home 	Seventysixers 	1.0 	238.0 	110 	111
20190225 	Seventysixers 	away 	Pelicans 	-1.0 	238.0 	111 	110
20190225 	Pistons 	home 	Pacers 	-2.5 	212.5 	113 	109
20190225 	Pacers 	away 	Pistons 	2.5 	212.5 	109 	113
20190225 	Rockets 	home 	Hawks 	-10.5 	232.0 	119 	111
20190225 	Hawks 	away 	Rockets 	10.5 	232.0 	111 	119
20190225 	Timberwolves 	home 	Kings 	-3.5 	236.0 	112 	105
20190225 	Kings 	away 	Timberwolves 	3.5 	236.0 	105 	112
20190226 	Knicks 	home 	Magic 	7.5 	215.5 	108 	103
20190226 	Magic 	away 	Knicks 	-7.5 	215.5 	103 	108
20190226 	Nuggets 	home 	Thunder 	-3.5 	236.5 	121 	112
20190226 	Thunder 	away 	Nuggets 	3.5 	236.5 	112 	121
20190226 	Raptors 	home 	Celtics 	-3.5 	227.0 	118 	95
20190226 	Celtics 	away 	Raptors 	3.5 	227.0 	95 	118
20190227 	Celtics 	home 	Trailblazers 	-2.5 	226.5 	92 	97
20190227 	Trailblazers 	away 	Celtics 	2.5 	226.5 	97 	92
20190227 	Grizzlies 	home 	Bulls 	-3.0 	216.0 	107 	109
20190227 	Bulls 	away 	Grizzlies 	3.0 	216.0 	109 	107
20190227 	Hawks 	home 	Timberwolves 	4.0 	236.5 	131 	123
20190227 	Timberwolves 	away 	Hawks 	-4.0 	236.5 	123 	131
20190227 	Heat 	home 	Warriors 	9.0 	225.0 	126 	125
20190227 	Warriors 	away 	Heat 	-9.0 	225.0 	125 	126
20190227 	Hornets 	home 	Rockets 	4.5 	227.5 	113 	118
20190227 	Rockets 	away 	Hornets 	-4.5 	227.5 	118 	113
20190227 	Jazz 	home 	Clippers 	-9.5 	227.0 	111 	105
20190227 	Clippers 	away 	Jazz 	9.5 	227.0 	105 	111
20190227 	Kings 	home 	Bucks 	5.5 	235.0 	140 	141
20190227 	Bucks 	away 	Kings 	-5.5 	235.0 	141 	140
20190227 	Lakers 	home 	Pelicans 	-5.5 	239.5 	125 	119
20190227 	Pelicans 	away 	Lakers 	5.5 	239.5 	119 	125
20190227 	Mavericks 	home 	Pacers 	1.0 	214.5 	110 	101
20190227 	Pacers 	away 	Mavericks 	-1.0 	214.5 	101 	110
20190227 	Nets 	home 	Wizards 	-5.5 	238.0 	116 	125
20190227 	Wizards 	away 	Nets 	5.5 	238.0 	125 	116
20190227 	Spurs 	home 	Pistons 	-4.5 	220.5 	105 	93
20190227 	Pistons 	away 	Spurs 	4.5 	220.5 	93 	105
20190228 	Knicks 	home 	Cavaliers 	-1.5 	220.5 	118 	125
20190228 	Cavaliers 	away 	Knicks 	1.5 	220.5 	125 	118
20190228 	Magic 	home 	Warriors 	4.0 	224.0 	103 	96
20190228 	Warriors 	away 	Magic 	-4.0 	224.0 	96 	103
20190228 	Nuggets 	home 	Jazz 	-7.0 	223.0 	104 	111
20190228 	Jazz 	away 	Nuggets 	7.0 	223.0 	111 	104
20190228 	Pacers 	home 	Timberwolves 	-4.0 	221.5 	122 	115
20190228 	Timberwolves 	away 	Pacers 	4.0 	221.5 	115 	122
20190228 	Rockets 	home 	Heat 	-9.5 	220.5 	121 	118
20190228 	Heat 	away 	Rockets 	9.5 	220.5 	118 	121
20190228 	Thunder 	home 	Seventysixers 	-5.0 	239.0 	104 	108
20190228 	Seventysixers 	away 	Thunder 	5.0 	239.0 	108 	104
20190301 	Celtics 	home 	Wizards 	-10.0 	231.5 	107 	96
20190301 	Wizards 	away 	Celtics 	10.0 	231.5 	96 	107
20190301 	Hawks 	home 	Bulls 	-2.0 	231.5 	161 	168
20190301 	Bulls 	away 	Hawks 	2.0 	231.5 	168 	161
20190301 	Kings 	home 	Clippers 	-2.5 	237.5 	109 	116
20190301 	Clippers 	away 	Kings 	2.5 	237.5 	116 	109
20190301 	Lakers 	home 	Bucks 	5.5 	239.5 	120 	131
20190301 	Bucks 	away 	Lakers 	-5.5 	239.5 	131 	120
20190301 	Nets 	home 	Hornets 	-2.5 	231.0 	112 	123
20190301 	Hornets 	away 	Nets 	2.5 	231.0 	123 	112
20190301 	Raptors 	home 	Trailblazers 	-5.0 	229.5 	119 	117
20190301 	Trailblazers 	away 	Raptors 	5.0 	229.5 	117 	119
20190301 	Suns 	home 	Pelicans 	5.5 	239.0 	116 	130
20190301 	Pelicans 	away 	Suns 	-5.5 	239.0 	130 	116
20190302 	Cavaliers 	home 	Pistons 	8.0 	216.5 	93 	129
20190302 	Pistons 	away 	Cavaliers 	-8.0 	216.5 	129 	93
20190302 	Heat 	home 	Nets 	-3.0 	220.5 	117 	88
20190302 	Nets 	away 	Heat 	3.0 	220.5 	88 	117
20190302 	Jazz 	home 	Bucks 	-4.0 	225.5 	115 	111
20190302 	Bucks 	away 	Jazz 	4.0 	225.5 	111 	115
20190302 	Mavericks 	home 	Grizzlies 	-4.5 	211.5 	81 	111
20190302 	Grizzlies 	away 	Mavericks 	4.5 	211.5 	111 	81
20190302 	Nuggets 	home 	Pelicans 	-13.0 	234.0 	112 	120
20190302 	Pelicans 	away 	Nuggets 	13.0 	234.0 	120 	112
20190302 	Pacers 	home 	Magic 	-3.0 	212.5 	112 	117
20190302 	Magic 	away 	Pacers 	3.0 	212.5 	117 	112
20190302 	Seventysixers 	home 	Warriors 	4.0 	237.0 	117 	120
20190302 	Warriors 	away 	Seventysixers 	-4.0 	237.0 	120 	117
20190302 	Spurs 	home 	Thunder 	-5.0 	229.0 	116 	102
20190302 	Thunder 	away 	Spurs 	5.0 	229.0 	102 	116
20190302 	Suns 	home 	Lakers 	6.5 	232.0 	118 	109
20190302 	Lakers 	away 	Suns 	-6.5 	232.0 	109 	118
20190303 	Bulls 	home 	Hawks 	-4.5 	231.0 	118 	123
20190303 	Hawks 	away 	Bulls 	4.5 	231.0 	123 	118
20190303 	Cavaliers 	home 	Magic 	5.5 	214.5 	107 	93
20190303 	Magic 	away 	Cavaliers 	-5.5 	214.5 	93 	107
20190303 	Celtics 	home 	Rockets 	-2.0 	225.5 	104 	115
20190303 	Rockets 	away 	Celtics 	2.0 	225.5 	115 	104
20190303 	Clippers 	home 	Knicks 	-10.0 	230.5 	128 	107
20190303 	Knicks 	away 	Clippers 	10.0 	230.5 	107 	128
20190303 	Hornets 	home 	Trailblazers 	2.5 	226.0 	108 	118
20190303 	Trailblazers 	away 	Hornets 	-2.5 	226.0 	118 	108
20190303 	Pistons 	home 	Raptors 	2.0 	219.0 	112 	107
20190303 	Raptors 	away 	Pistons 	-2.0 	219.0 	107 	112
20190303 	Thunder 	home 	Grizzlies 	-9.5 	217.0 	99 	95
20190303 	Grizzlies 	away 	Thunder 	9.5 	217.0 	95 	99
20190303 	Wizards 	home 	Timberwolves 	-1.0 	241.0 	135 	121
20190303 	Timberwolves 	away 	Wizards 	1.0 	241.0 	121 	135
20190304 	Heat 	home 	Hawks 	-10.0 	226.5 	114 	113
20190304 	Hawks 	away 	Heat 	10.0 	226.5 	113 	114
20190304 	Jazz 	home 	Pelicans 	-9.5 	229.0 	112 	115
20190304 	Pelicans 	away 	Jazz 	9.5 	229.0 	115 	112
20190304 	Kings 	home 	Knicks 	-10.5 	228.5 	115 	108
20190304 	Knicks 	away 	Kings 	10.5 	228.5 	108 	115
20190304 	Lakers 	home 	Clippers 	-3.5 	234.0 	105 	113
20190304 	Clippers 	away 	Lakers 	3.5 	234.0 	113 	105
20190304 	Nets 	home 	Mavericks 	-5.0 	224.5 	127 	88
20190304 	Mavericks 	away 	Nets 	5.0 	224.5 	88 	127
20190304 	Spurs 	home 	Nuggets 	-1.5 	227.5 	104 	103
20190304 	Nuggets 	away 	Spurs 	1.5 	227.5 	103 	104
20190304 	Suns 	home 	Bucks 	12.5 	232.0 	114 	105
20190304 	Bucks 	away 	Suns 	-12.5 	232.0 	105 	114
20190305 	Grizzlies 	home 	Trailblazers 	5.5 	217.5 	120 	111
20190305 	Trailblazers 	away 	Grizzlies 	-5.5 	217.5 	111 	120
20190305 	Pacers 	home 	Bulls 	-8.0 	217.5 	105 	96
20190305 	Bulls 	away 	Pacers 	8.0 	217.5 	96 	105
20190305 	Raptors 	home 	Rockets 	-3.0 	228.0 	95 	107
20190305 	Rockets 	away 	Raptors 	3.0 	228.0 	107 	95
20190305 	Seventysixers 	home 	Magic 	-4.5 	221.0 	114 	106
20190305 	Magic 	away 	Seventysixers 	4.5 	221.0 	106 	114
20190305 	Timberwolves 	home 	Thunder 	-1.0 	237.0 	131 	120
20190305 	Thunder 	away 	Timberwolves 	1.0 	237.0 	120 	131
20190305 	Warriors 	home 	Celtics 	-6.5 	228.0 	95 	128
20190305 	Celtics 	away 	Warriors 	6.5 	228.0 	128 	95
20190306 	Bulls 	home 	Seventysixers 	4.0 	227.5 	108 	107
20190306 	Seventysixers 	away 	Bulls 	-4.0 	227.5 	107 	108
20190306 	Hawks 	home 	Spurs 	6.5 	234.0 	104 	111
20190306 	Spurs 	away 	Hawks 	-6.5 	234.0 	111 	104
20190306 	Hornets 	home 	Heat 	-3.0 	215.5 	84 	91
20190306 	Heat 	away 	Hornets 	3.0 	215.5 	91 	84
20190306 	Kings 	home 	Celtics 	2.5 	227.5 	109 	111
20190306 	Celtics 	away 	Kings 	-2.5 	227.5 	111 	109
20190306 	Lakers 	home 	Nuggets 	6.0 	226.5 	99 	115
20190306 	Nuggets 	away 	Lakers 	-6.0 	226.5 	115 	99
20190306 	Nets 	home 	Cavaliers 	-8.5 	225.5 	113 	107
20190306 	Cavaliers 	away 	Nets 	8.5 	225.5 	107 	113
20190306 	Pelicans 	home 	Jazz 	5.0 	230.0 	104 	114
20190306 	Jazz 	away 	Pelicans 	-5.0 	230.0 	114 	104
20190306 	Pistons 	home 	Timberwolves 	-5.5 	226.0 	131 	114
20190306 	Timberwolves 	away 	Pistons 	5.5 	226.0 	114 	131
20190306 	Suns 	home 	Knicks 	-4.0 	225.5 	107 	96
20190306 	Knicks 	away 	Suns 	4.0 	225.5 	96 	107
20190306 	Wizards 	home 	Mavericks 	-6.5 	234.0 	132 	123
20190306 	Mavericks 	away 	Wizards 	6.5 	234.0 	123 	132
20190307 	Bucks 	home 	Pacers 	-10.0 	223.0 	117 	98
20190307 	Pacers 	away 	Bucks 	10.0 	223.0 	98 	117
20190307 	Trailblazers 	home 	Thunder 	-3.5 	233.5 	121 	129
20190307 	Thunder 	away 	Trailblazers 	3.5 	233.5 	129 	121
20190308 	Bulls 	home 	Pistons 	4.0 	218.0 	104 	112
20190308 	Pistons 	away 	Bulls 	-4.0 	218.0 	112 	104
20190308 	Clippers 	home 	Thunder 	-2.5 	236.5 	118 	110
20190308 	Thunder 	away 	Clippers 	2.5 	236.5 	110 	118
20190308 	Grizzlies 	home 	Jazz 	4.5 	213.5 	114 	104
20190308 	Jazz 	away 	Grizzlies 	-4.5 	213.5 	104 	114
20190308 	Heat 	home 	Cavaliers 	-9.0 	213.5 	126 	110
20190308 	Cavaliers 	away 	Heat 	9.0 	213.5 	110 	126
20190308 	Hornets 	home 	Wizards 	-4.0 	233.5 	112 	111
20190308 	Wizards 	away 	Hornets 	4.0 	233.5 	111 	112
20190308 	Magic 	home 	Mavericks 	-6.5 	214.5 	111 	106
20190308 	Mavericks 	away 	Magic 	6.5 	214.5 	106 	111
20190308 	Pelicans 	home 	Raptors 	7.5 	231.0 	104 	127
20190308 	Raptors 	away 	Pelicans 	-7.5 	231.0 	127 	104
20190308 	Rockets 	home 	Seventysixers 	-8.5 	230.5 	107 	91
20190308 	Seventysixers 	away 	Rockets 	8.5 	230.5 	91 	107
20190308 	Warriors 	home 	Nuggets 	-7.0 	234.0 	122 	105
20190308 	Nuggets 	away 	Warriors 	7.0 	234.0 	105 	122
20190309 	Bucks 	home 	Hornets 	-12.5 	228.5 	131 	114
20190309 	Hornets 	away 	Bucks 	12.5 	228.5 	114 	131
20190309 	Hawks 	home 	Nets 	3.5 	235.0 	112 	114
20190309 	Nets 	away 	Hawks 	-3.5 	235.0 	114 	112
20190309 	Knicks 	home 	Kings 	6.0 	225.5 	94 	102
20190309 	Kings 	away 	Knicks 	-6.0 	225.5 	102 	94
20190309 	Lakers 	home 	Celtics 	7.5 	222.5 	107 	120
20190309 	Celtics 	away 	Lakers 	-7.5 	222.5 	120 	107
20190309 	Timberwolves 	home 	Wizards 	-7.0 	243.0 	135 	130
20190309 	Wizards 	away 	Timberwolves 	7.0 	243.0 	130 	135
20190309 	Trailblazers 	home 	Suns 	-11.5 	229.5 	127 	120
20190309 	Suns 	away 	Trailblazers 	11.5 	229.5 	120 	127
20190310 	Grizzlies 	home 	Magic 	-1.0 	207.5 	105 	97
20190310 	Magic 	away 	Grizzlies 	1.0 	207.5 	97 	105
20190310 	Hawks 	home 	Pelicans 	-2.0 	238.0 	128 	116
20190310 	Pelicans 	away 	Hawks 	2.0 	238.0 	116 	128
20190310 	Heat 	home 	Raptors 	1.0 	217.0 	104 	125
20190310 	Raptors 	away 	Heat 	-1.0 	217.0 	125 	104
20190310 	Mavericks 	home 	Rockets 	8.0 	222.0 	93 	94
20190310 	Rockets 	away 	Mavericks 	-8.0 	222.0 	94 	93
20190310 	Pistons 	home 	Bulls 	-9.0 	217.0 	131 	108
20190310 	Bulls 	away 	Pistons 	9.0 	217.0 	108 	131
20190310 	Seventysixers 	home 	Pacers 	-6.5 	217.0 	106 	89
20190310 	Pacers 	away 	Seventysixers 	6.5 	217.0 	89 	106
20190310 	Spurs 	home 	Bucks 	0.0 	228.5 	121 	114
20190310 	Bucks 	away 	Spurs 	0.0 	228.5 	114 	121
20190310 	Timberwolves 	home 	Knicks 	-7.5 	224.5 	103 	92
20190310 	Knicks 	away 	Timberwolves 	7.5 	224.5 	92 	103
